y,response,seed
0.8641671227878124,mod_with,84
0.8943623426382047,mod_with,85
0.9390622149242839,mod_with,86
0.8987411056376574,mod_with,87
0.9275679620507207,mod_with,88
0.9166210545520891,mod_with,89
0.8901660280970626,mod_with,90
0.9113300492610837,mod_with,91
0.9047619047619048,mod_with,92
0.9105090311986864,mod_with,93
0.9322203977376391,mod_with,94
0.9042145593869731,mod_with,95
0.9091406677613574,mod_with,96
0.9528370735267286,mod_with,97
0.944991789819376,mod_with,98
0.9313993796752418,mod_with,99
0.8914431673052363,mod_with,100
0.8970078452837073,mod_without,1
0.8555008210180624,mod_without,2
0.8895274584929758,mod_without,3
0.9415252691114759,mod_without,4
0.9166210545520891,mod_without,5
0.8836891078270388,mod_without,6
0.936690384966247,mod_without,7
0.8932676518883416,mod_without,8
0.9129720853858785,mod_without,9
0.9120598430943259,mod_without,10
0.8822295201605546,mod_without,11
0.9114212734902389,mod_without,12
0.8967341725962416,mod_without,13
0.9274767378215654,mod_without,14
0.9189016602809706,mod_without,15
0.936325488049626,mod_without,16
0.934227330779055,mod_without,17
0.8993796752417442,mod_without,18
0.9126071884692575,mod_without,19
0.9322203977376391,mod_without,20
0.9026637474913337,mod_without,21
0.9050355774493706,mod_without,22
0.9194490056559023,mod_without,23
0.9216383871556285,mod_without,24
0.9272030651340997,mod_without,25
0.8919905126801678,mod_without,26
0.9327677431125707,mod_without,27
0.8883415435139573,mod_without,28
0.9358693669038497,mod_without,29
0.8894362342638205,mod_without,30
0.9064039408866995,mod_without,31
0.928388980113118,mod_without,32
0.9095967889071338,mod_without,33
0.9053092501368363,mod_without,34
0.9177157453019522,mod_without,35
0.9092318919905127,mod_without,36
0.8804962598066046,mod_without,37
0.9215471629264733,mod_without,38
0.9281153074256523,mod_without,39
0.9505564677978471,mod_without,40
0.9461777047983945,mod_without,41
0.9176245210727969,mod_without,42
0.9334975369458128,mod_without,43
0.9264732713008575,mod_without,44
0.8989235540959679,mod_without,45
0.9051268016785258,mod_without,46
0.8876117496807152,mod_without,47
0.9511038131727787,mod_without,48
0.9214559386973179,mod_without,49
0.9126984126984127,mod_without,50
0.9386060937785076,mod_without,51
0.9046706805327496,mod_without,52
0.89272030651341,mod_without,53
0.9025725232621785,mod_without,54
0.9143404488232074,mod_without,55
0.9130633096150337,mod_without,56
0.9300310162379128,mod_without,57
0.9403393541324576,mod_without,58
0.9107827038861521,mod_without,59
0.9128808611567232,mod_without,60
0.9557562488596971,mod_without,61
0.9141580003648969,mod_without,62
0.886517058930852,mod_without,63
0.9146141215106732,mod_without,64
0.9054004743659917,mod_without,65
0.9144316730523626,mod_without,66
0.9360518153621601,mod_without,67
0.9116037219485494,mod_without,68
0.9365079365079365,mod_without,69
0.9067688378033206,mod_without,70
0.9368728334245576,mod_without,71
0.9386973180076628,mod_without,72
0.9107827038861521,mod_without,73
0.8840540047436599,mod_without,74
0.8648056923918992,mod_without,75
0.9220945083014048,mod_without,76
0.9300310162379128,mod_without,77
0.9270206166757892,mod_without,78
0.9078635285531838,mod_without,79
0.8960043787629994,mod_without,80
0.9322203977376391,mod_without,81
0.8945447910965152,mod_without,82
0.9073161831782521,mod_without,83
0.8639846743295019,mod_without,84
0.89445356686736,mod_without,85
0.9389709906951287,mod_without,86
0.8992884510125889,mod_without,87
0.9274767378215654,mod_without,88
0.9165298303229337,mod_without,89
0.8904397007845284,mod_without,90
0.9114212734902389,mod_without,91
0.9059478197409232,mod_without,92
0.9102353585112205,mod_without,93
0.9322203977376391,mod_without,94
0.9043970078452837,mod_without,95
0.9097792373654443,mod_without,96
0.9528370735267286,mod_without,97
0.9453566867359972,mod_without,98
0.9312169312169313,mod_without,99
0.8916256157635468,mod_without,100
